filename,photo_datetime,match_hour,Time,R_R_M,G_R_M,B_R_M,R_L_M,G_L_M,B_L_M,PM2.5,PM10,SO2,NO2,O3,CO,T2m,BLH,U10,V10,TP,SP,T_500,RH_500,U_500,V_500,GP_500,T_700,RH_700,U_700,V_700,GP_700,T_850,RH_850,U_850,V_850,GP_850,label
20200126211924053.jpg,19:24.1,1/26/2020 21:00,1/26/2020 21:00,29.03021798,24.21907492,16.77960853,12.5450551,12.72894604,10.51986762,225,215.0,15,43,68.0,2.2,-1.117651818,13.42485428,-0.157672654,-0.50429628,0.0,102844.1344,-25.78591302,99.67877225,-1.088251765,4.22432411,54473.87318,-11.65712443,14.83470862,-2.315220247,1.198340254,29867.37568,-4.54771042,40.39949108,0.003251923,1.060277366,15089.94256,night
20200102210234546.jpg,02:34.5,1/2/2020 21:00,1/2/2020 21:00,13.2749361,9.903939405,6.762657938,13.95093195,13.35875772,7.856633994,70,128.0,8,91,3.0,1.5,-2.103541563,14.62773472,1.046744024,0.428910505,0.0,102893.3509,-26.44731734,88.47786876,20.56175649,-3.307389572,54963.45334,-7.967949834,12.72911815,10.24842309,-5.285425359,30196.92351,-2.226883715,27.09029498,5.036359598,-3.699607194,15252.94404,night
20191026233208578.jpg,32:08.6,10/26/2019 23:00,10/26/2019 23:00,9.859604673,7.345927373,6.010354577,4.676643277,6.551717424,3.778487293,54,105.0,3,76,1.0,1.1,5.953932335,40.02566197,0.039419024,1.300768192,0.0,101506.0907,-22.23162153,30.10662764,11.35483138,-8.581485663,55089.93547,-4.834759168,16.24886421,9.282835829,-6.201189713,29916.68435,6.436498867,28.57310156,9.314486607,-4.601649849,14678.91035,night
20191205031922594.jpg,19:22.6,12/5/2019 3:00,12/5/2019 3:00,7.048851635,4.087542197,1.813846089,7.678197941,7.318932051,4.483136815,41,64.0,6,49,8.0,1.2,-3.672064089,204.9566049,-1.969264855,0.726315087,0.0,103741.4805,-29.70673804,27.32592056,24.07556251,-13.52103373,54191.74678,-17.46308984,62.66535296,16.68501595,-11.62804353,29990.49029,-10.03078351,55.08018447,4.478337697,-7.633703999,15546.81871,night
20190708013416540.jpg,34:16.5,7/8/2019 1:00,7/8/2019 1:00,6.634409963,4.853950256,3.531936005,2.296946132,4.224764299,1.416866802,16,4.0,3,33,57.0,0.5,20.36272085,45.77661845,0.731593695,-1.215449512,1.73e-18,100804.359,-6.758006309,11.42628548,0.545416853,-7.277005271,56653.01679,4.032599021,79.64319709,-4.970017845,2.947624738,30363.23885,14.01445878,57.99613165,-2.838456819,3.966696781,14592.9722,night
20191214214119017.jpg,41:19.0,12/14/2019 21:00,12/14/2019 21:00,16.77197266,12.04122058,7.597073929,12.548159,11.39119948,6.854556689,25,53.0,4,71,1.0,0.7,-0.227398438,24.48740686,-0.776638075,0.91222724,-1.73e-18,102742.5818,-22.12435264,14.70919838,17.16212834,-4.120695416,54868.51432,-7.867913375,60.76400555,10.54666075,5.289203241,29902.50553,-5.157674513,35.08284496,8.101151285,8.812712001,14988.72709,night
20191210030231991.jpg,02:32.0,12/10/2019 3:00,12/10/2019 3:00,12.3727087,7.208000579,3.595071373,8.754817708,9.680624277,7.059587191,201,222.0,5,94,1.0,2.6,-3.60628898,26.93400572,-1.236265845,-0.769668394,0.0,101551.4212,-24.60645328,52.22175278,26.79639409,5.096071794,53794.3933,-11.68277616,74.26369741,12.20557248,2.015914678,29128.12504,-0.262838053,40.59808901,6.761937993,7.263899764,14222.6387,night
20191209031159291.jpg,11:59.3,12/9/2019 3:00,12/9/2019 3:00,17.79026632,10.81446639,6.311289545,9.744413701,10.25003918,9.514442274,169,165.0,2,78,2.0,1.8,-5.036103671,18.52956582,0.670144421,-0.606449506,4.46e-07,101776.9006,-26.65132882,80.07865568,16.27645074,-8.399905525,53953.94509,-9.62187843,38.37441675,10.53936667,-5.125710663,29284.22362,-1.928873805,29.35748091,8.086657507,-9.579761166,14374.51122,night
20191206061232561.jpg,12:32.6,12/6/2019 6:00,12/6/2019 6:00,30.92196422,37.59734761,40.56985376,17.18082803,14.81000856,12.00577197,16,26.0,1,51,7.0,0.5,-7.098995339,26.46471481,-0.36112226,0.239376853,0.0,103652.3169,-28.761126,14.97331059,10.61490923,-7.091073993,54416.72686,-13.40565502,19.86688854,9.058508547,-6.423582033,30027.46557,-9.038524112,41.74391445,7.905847449,-2.421044351,15428.22089,night
20191125170140927.jpg,01:40.9,11/25/2019 17:00,11/25/2019 17:00,81.35409011,90.09015721,93.81483169,29.80205138,26.73494707,24.28338216,13,37.0,2,30,28.0,0.3,-1.53552737,95.08301019,-0.872990515,2.688193986,0.0,103239.6929,-22.61234212,25.79780528,16.40741587,-6.878131256,55035.21818,-8.093836638,2.784580334,10.33265743,2.580919286,30037.81369,-7.247405677,14.518632,5.440950966,2.928553628,15209.69036,night
20200131051900373.jpg,19:00.4,1/31/2020 5:00,1/31/2020 5:00,7.466218171,4.682944517,2.408587722,7.147849754,8.422361473,4.93885694,69,65.0,8,64,11.0,1.2,-6.389211023,29.04821355,-1.238553327,-0.628536995,0.0,102026.6579,-28.0916621,29.7957232,17.29338847,-9.395951273,53733.4128,-12.5780055,32.66863618,9.382239126,-2.756819244,29314.12977,-2.607016184,39.66763867,7.595069744,-2.857863388,14515.66207,night
20190702043307194.jpg,33:07.2,7/2/2019 4:00,7/2/2019 4:00,86.03141879,117.3185517,128.353348,7.457683497,15.48319649,17.74618598,17,61.0,1,35,82.0,0.4,23.48152888,117.1920526,-0.669300433,1.647720967,1.73e-18,100309.8629,-11.69006954,49.56976207,14.61260967,-7.664160388,56396.03255,5.678378255,75.11780805,10.35004166,-0.661682787,30304.17391,18.90451316,40.28401548,7.184319763,7.488311158,14357.84932,night
20191130003051023.jpg,30:51.0,11/30/2019 0:00,11/30/2019 0:00,28.90178193,22.55081501,16.97849212,24.61579982,26.96984411,26.28699183,59,54.0,1,52,9.0,0.7,-1.84481316,44.89985216,-1.100302405,0.536351518,0.000439697,102913.0245,-20.42753879,99.86961265,24.62928636,7.189529208,54715.99927,-9.72946405,98.97595937,12.08865872,2.306221846,29718.8874,-8.174743278,87.62947437,9.465047807,8.996861358,14960.24997,night
20191106234952596.jpg,49:52.6,11/6/2019 23:00,11/6/2019 23:00,13.80337035,10.11788858,8.686864029,6.280941961,8.707910156,6.603659095,81,104.0,4,80,,1.3,7.937472675,54.00180548,0.110888375,-1.967770701,0.0,101875.7404,-21.79162497,14.64600953,6.903311766,-10.90196929,55211.13049,-6.04150147,75.09928013,4.410997576,-4.395893532,30143.72566,4.627297478,52.11932418,-5.228436247,-6.161554211,14926.71562,night
20191205045041260.jpg,50:41.3,12/5/2019 4:00,12/5/2019 4:00,6.161868248,3.987222704,1.826808449,8.389075159,7.643938079,4.945895423,45,61.0,5,55,1.0,1.3,-5.435530455,176.2942146,-1.523660913,0.71213361,0.0,103793.1543,-29.61430224,23.6828823,23.65714745,-13.68795782,54167.65856,-17.37767448,60.63299851,17.02643101,-11.90033105,29963.62265,-10.84515461,61.32189067,3.757733983,-7.780502488,15545.89224,night
20191006011923793.jpg,19:23.8,10/6/2019 1:00,10/6/2019 1:00,3.830825014,3.879462649,1.569006197,3.632504461,5.182368224,2.549369454,5,45.0,3,57,2.0,0.4,7.795323281,17.18852264,-0.193134872,-0.196736759,8.67e-19,102283.1103,-15.04235745,95.6373035,20.03444279,-2.481667633,56499.01117,1.65795283,13.64473086,7.356374541,-0.086099223,30697.12358,5.168592094,36.26680105,-1.230218715,1.468878242,15304.55811,night
20191103181259877.jpg,12:59.9,11/3/2019 18:00,11/3/2019 18:00,20.18329958,14.08640589,10.96210817,7.558465953,8.371628448,5.212703752,28,64.0,3,44,17.0,0.6,10.90901009,23.76343001,0.935127238,0.624464998,0.0,102536.138,-19.11762684,25.53465482,5.029452316,-3.660691622,55724.11199,-5.77712501,76.47405161,2.674055901,-2.775027519,30522.88885,2.931479802,87.04794596,0.782016158,-2.112285674,15338.43776,night
20190917233540544.jpg,35:40.5,9/17/2019 23:00,9/17/2019 23:00,2.432200039,4.109279755,1.315680459,3.304826751,5.201304495,2.674383319,6,,3,13,54.0,0.2,20.8033055,121.0184665,1.433150474,-3.295148698,0.0,101724.5182,-17.51818548,11.48553246,5.731249409,-9.6682018,56730.62276,2.362665014,15.50805697,5.573950663,-7.024245677,31067.2808,13.81907791,21.05405598,0.721791761,-9.406517333,15380.83824,night
20190620012212529.jpg,22:12.5,6/20/2019 1:00,6/20/2019 1:00,14.27888214,11.25999048,7.322099248,2.398731072,4.313701413,1.615860098,70,76.0,1,43,65.0,0.8,24.25421867,160.7141693,-1.18876463,0.441149173,0.0,100198.78,-7.502208405,19.97168769,6.483436281,-3.427734203,56718.86045,8.322660616,55.98689442,1.877572747,-2.687779972,30335.07766,18.38194119,76.14617264,2.413871926,-0.240083962,14234.12638,night
20190909195229243.jpg,52:29.2,9/9/2019 19:00,9/9/2019 19:00,29.41586613,26.65084515,22.04226406,10.28386863,13.80573037,13.18033372,38,19.0,1,16,155.0,1.0,23.23885074,370.9389548,-0.51315709,-3.430028978,0.001162686,100883.4309,-6.851526543,96.25520229,6.825835368,3.731067099,57106.95123,6.067463711,64.74554412,5.313022225,6.872538636,30741.57169,16.6390902,76.85387482,-3.443368389,2.328980851,14823.93798,night
20191008191613163.jpg,16:13.2,10/8/2019 19:00,10/8/2019 19:00,6.014206573,4.758599778,3.977156274,4.450379774,5.853197338,3.179887635,13,40.0,3,44,34.0,0.3,14.98306707,244.1604139,0.724072307,2.670992289,1.73e-18,101874.7672,-15.2222587,11.87795298,6.479732926,-0.42592929,56511.90444,1.885204709,19.06726991,5.442757039,-3.546039566,30713.27361,9.067762637,26.11045414,5.659660305,-3.437409034,15158.76791,night
20191128025130683.jpg,51:30.7,11/28/2019 2:00,11/28/2019 2:00,4.565051722,3.812158806,1.481843171,6.65504919,6.981671369,4.197073327,28,84.0,10,67,1.0,1.0,-7.121220692,91.03012469,-1.843016351,0.729027159,0.0,103935.9993,-27.27943855,25.39769211,21.95216509,-10.95109519,54764.28118,-11.98168955,24.25524084,10.28969845,-5.090626239,30282.22601,-10.50778804,37.66173339,4.409431878,0.008415406,15645.98049,night
20191013004338379.jpg,43:38.4,10/13/2019 0:00,10/13/2019 0:00,15.4768398,9.717471427,5.85549648,3.98132716,5.599371263,3.8346318,38,105.0,12,76,,2.0,15.14654938,69.21589866,-0.955909488,0.832448566,3.47e-18,101994.203,-19.09727722,97.47460748,14.40360958,-0.041572774,55977.68276,-0.902286317,56.97656128,9.730761196,3.372680764,30581.8519,6.018621867,92.02085384,7.185310237,6.572288784,15117.64814,night
20190708030535221.jpg,05:35.2,7/8/2019 3:00,7/8/2019 3:00,6.536447483,5.088632089,3.29704198,2.294996021,4.14193914,1.326630015,31,31.0,3,56,29.0,0.5,19.89381772,45.98373996,0.360830687,-1.430488137,1.73e-18,100778.7391,-6.507085248,11.91886016,1.507659706,-7.061947161,56686.31777,4.507449636,72.8726363,-4.170477029,2.532678591,30359.63875,14.07543959,61.28683021,-2.637133592,3.152866918,14571.37156,night
20190622023437444.jpg,34:37.4,6/22/2019 2:00,6/22/2019 2:00,5.092200762,3.916546103,1.915532166,2.328041811,4.235348548,1.373121021,16,61.0,1,76,14.0,0.5,23.02957599,37.25722226,-0.214139095,1.515730909,5.84e-06,100779.7804,-9.138486422,8.885854726,-1.164318631,-11.7141666,56910.4019,7.589040654,52.33975905,-1.135284383,-6.740721844,30606.28649,15.97567163,74.0071408,-0.129286911,0.318361037,14639.95046,night
20190622030503635.jpg,05:03.6,6/22/2019 3:00,6/22/2019 3:00,5.450951244,3.894857976,1.947729794,2.357965615,4.241883078,1.379907528,17,68.0,1,79,10.0,0.5,22.82297709,38.88172303,0.731892804,1.218276159,0.0,100793.4239,-8.833206195,8.160178856,-1.243574283,-11.84709738,56910.4019,7.379803644,53.31815786,-1.23337306,-6.853789405,30609.88819,16.13117017,74.1172558,-0.603251399,0.015064943,14643.55216,night
20191115053920216.jpg,39:20.2,11/15/2019 5:00,11/15/2019 5:00,5.174636502,4.442991054,2.838607976,5.385100188,6.899480372,4.43247854,36,71.0,6,74,1.0,0.9,-2.889153991,16.27789924,-0.576226656,-0.581401689,3.47e-18,101424.8246,-20.79087444,22.7767038,29.1470382,-6.445181547,54228.58414,-9.43015041,47.07287026,11.68927011,-0.271636983,29287.81877,1.406848003,34.18208968,2.661436051,1.062241187,14303.92158,night
20191230054723610.jpg,47:23.6,12/30/2019 5:00,12/30/2019 5:00,3.098831742,4.024859544,1.521460262,9.682029442,8.665602696,5.862054519,4,41.0,3,17,42.0,0.3,-7.299140373,1104.604969,1.889144955,-4.972742106,-1.73e-18,103396.4174,-30.58262861,6.109594557,40.52303123,1.017305683,53079.42085,-19.33704883,7.004408749,17.29320734,0.631876582,29145.0978,-15.78987736,13.97827809,13.13532665,-14.17243691,14852.99477,night
20191017000549079.jpg,05:49.1,10/17/2019 0:00,10/17/2019 0:00,12.98438404,8.077173153,4.342423804,4.607364005,6.133349007,3.434923563,49,53.0,2,59,,0.8,9.420743782,25.72718694,0.326673901,0.790747002,-3.47e-18,102338.6984,-19.39691724,86.70175683,2.003706466,0.066465357,55925.61243,-3.6165325,94.38241035,1.234176267,0.984578438,30608.95669,5.552029968,70.39784227,-1.070315632,1.142574813,15294.78459,night
20191007192540570.jpg,25:40.6,10/7/2019 19:00,10/7/2019 19:00,9.656325955,6.993588445,4.080388575,4.723346475,6.6073417,3.459519073,37,63.0,1,43,51.0,0.5,19.09103642,104.7343779,2.315687004,1.628513805,-1.73e-18,101286.5277,-16.00511136,14.18032737,14.75280305,-12.28781736,56036.59394,-1.898475238,53.25905135,10.70195309,-12.85336334,30470.7887,13.02747732,26.31584573,6.844822135,-10.1598308,14912.48085,night
20191206232724265.jpg,27:24.3,12/6/2019 23:00,12/6/2019 23:00,13.77739258,9.08835841,8.988763503,10.17070795,9.446240234,7.583514781,77,113.0,18,80,2.0,1.7,-6.445635623,24.25389124,-0.436633532,-1.653759804,1.73e-18,102868.6753,-27.09920999,24.43391493,10.07284301,-12.67090466,54621.54391,-10.46671001,22.13207847,7.415304825,-9.275403627,29955.76924,-3.967184573,30.07697852,7.305893719,-8.809302391,15158.50151,night
20191209212743523.jpg,27:43.5,12/9/2019 21:00,12/9/2019 21:00,24.43468364,19.14586528,11.67293294,13.93656805,13.92936258,9.580515167,219,242.0,2,97,2.0,2.6,-1.45360315,16.83988438,-0.604450367,0.274950046,0.0,101651.202,-22.80714771,38.76011012,25.11117967,-2.348571236,54129.48899,-9.846966352,61.37484166,12.03182557,0.308436277,29348.53557,-0.179231577,34.27442946,4.598592968,2.343274371,14409.89806,night
20191217022646548.jpg,26:46.5,12/17/2019 2:00,12/17/2019 2:00,3.237613932,4.003845366,1.558968702,7.863547695,8.277482398,6.650950641,20,22.0,3,19,47.0,0.4,0.04961076,195.9400559,1.79646784,-2.56192743,4.34e-19,102016.9944,-24.95221016,29.2050891,24.08676637,-0.765360678,54380.88783,-8.003618019,20.59714264,9.628043196,-9.454562124,29500.37288,-2.136704593,33.75544152,5.204945066,-13.96612226,14530.48581,night
20191213023409824.jpg,34:09.8,12/13/2019 2:00,12/13/2019 2:00,5.604552469,4.18122649,1.951272545,7.213780382,7.672176408,4.925232084,33,62.0,6,69,1.0,1.0,-7.315094617,22.09534375,-0.072243944,-1.689028641,1.73e-18,102053.8141,-25.87288096,23.81645559,20.37447638,-1.48508193,54207.8799,-9.420701307,34.48979808,13.59790855,1.443961262,29519.22697,-0.009608804,32.0681358,10.25995651,-1.389891243,14550.46516,night
20190829194014526.jpg,40:14.5,8/29/2019 19:00,8/29/2019 19:00,70.96562018,88.12799419,98.89232856,10.41649607,10.58387105,11.62982856,3,13.0,3,11,60.0,0.2,24.17198442,51.02554928,1.953519332,-0.992003553,0.0,100582.1895,-13.02802759,31.61245993,4.849544544,-14.17269849,56188.7683,1.905191901,70.37847223,0.505639759,-13.87993428,30277.77103,15.57994364,45.77301466,4.097133843,-9.649146449,14554.66675,night
20190919221553345.jpg,15:53.3,9/19/2019 22:00,9/19/2019 22:00,6.814383198,5.304076847,3.111038773,3.477017024,5.802067057,2.846071446,20,61.0,2,25,64.0,0.5,19.56247443,88.63436478,0.084192467,1.737396769,0.0,101463.2838,-13.5207022,69.61176588,1.94985167,-3.591746061,56634.56392,2.921027365,38.46955861,0.037133251,-2.737339702,30874.4015,15.40709226,46.21251714,3.638060845,-0.578634713,15090.11873,night
20190630032043246.jpg,20:43.2,6/30/2019 3:00,6/30/2019 3:00,8.205800299,11.54044174,11.8703342,2.554610942,4.394720534,1.466869213,3,44.0,4,41,45.0,0.3,24.99197254,362.7531631,2.147201002,-2.941006794,0.0,99730.72733,-8.977996367,9.991461051,17.82244345,-3.078966256,55794.84236,3.466499648,63.42472587,5.337398037,-0.957716803,29552.46384,15.26274897,54.87887914,-0.264124787,-8.911408043,13763.34608,night
20191211234059888.jpg,40:59.9,12/11/2019 23:00,12/11/2019 23:00,3.240110195,4.128908661,1.951636646,9.23372637,9.361077956,6.184753569,9,18.0,4,46,24.0,0.5,-5.309449085,42.11563736,-1.440441669,-1.771525332,0.0,102737.8487,-26.0814894,31.28425381,22.55924786,-14.66969679,53966.82437,-13.34492732,53.08327356,13.98555484,-9.6475413,29461.04506,-7.96309856,16.69026864,9.182643078,-6.025920518,14847.0674,night
20191121021026882.jpg,10:26.9,11/21/2019 2:00,11/21/2019 2:00,9.089025728,4.380333719,1.743614969,5.512973211,6.972048008,3.903530093,86,155.0,17,88,2.0,1.7,-3.062497343,20.95019302,0.237680196,-1.547184182,-1.73e-18,102473.2007,-22.79889876,102.6167788,10.26321254,5.557475371,55062.05354,-6.903741701,34.13367652,7.137710853,3.734768242,30124.42118,1.720580146,34.92692579,6.491580812,5.766468031,14995.24151,night
20190612225621436.jpg,56:21.4,6/12/2019 22:00,6/12/2019 22:00,8.205082345,5.110568576,3.081626157,2.848160807,4.514620708,1.67712975,17,29.0,1,24,134.0,0.4,29.61749451,289.8685262,0.708114714,-1.459432354,3.47e-18,100256.2359,-9.958639311,76.77110629,5.748976921,5.423198226,56618.69314,6.41246494,81.5461502,7.580576715,8.284851084,30370.18854,18.968221,58.13509045,4.316099886,0.312734744,14353.81099,night
20191123230953633.jpg,09:53.6,11/23/2019 23:00,11/23/2019 23:00,17.76518856,13.5788737,10.53887683,5.847707489,7.80985665,6.503553,14,25.0,2,19,66.0,0.3,9.026821825,115.7096801,1.216666933,-2.824193485,0.0,102180.2308,-19.28504478,89.359045,28.98340718,12.16610292,55122.24769,-8.36980577,79.18995993,10.86511181,-1.509031704,30049.3124,0.642288199,59.21961731,-0.647705992,-6.077443592,15046.62474,night
20190526203242709.jpg,32:42.7,5/26/2019 20:00,5/26/2019 20:00,38.67855541,46.03572471,51.36487088,5.428261839,6.269927903,4.58591399,8,,2,9,100.0,0.2,20.6051472,720.4920823,-1.272596417,-3.863994105,0.0,100328.5677,-14.6045622,28.13914131,24.03360578,6.592422344,55339.10927,0.870897486,61.45524579,13.96072915,-7.32372231,29654.21484,11.78568472,57.41419226,2.949170396,-13.29188825,14048.41801,night
20191130043420832.jpg,34:20.8,11/30/2019 4:00,11/30/2019 4:00,58.7532329,51.79040256,36.12864644,21.71028043,23.34586769,25.01270435,63,35.0,1,37,18.0,0.7,-2.408101192,24.80161358,-0.421736988,0.774647128,3.63e-05,102666.3638,-20.24135916,77.16096452,23.31037609,2.796489442,54566.57239,-10.81148201,97.10802244,11.97369005,-0.479224421,29605.90611,-5.817273989,84.89924041,8.448414726,-0.153589895,14809.00081,night
20191202203210156.jpg,32:10.2,12/2/2019 20:00,12/2/2019 20:00,7.316176577,5.106793138,3.760768711,11.34808907,9.998491151,6.302361834,13,52.0,4,44,25.0,0.5,-0.706023891,95.62882524,2.12511201,1.588815193,-3.47e-18,102288.8572,-28.74480999,20.73883034,19.40584841,-14.62098473,53627.09387,-15.09743036,63.2829458,16.67607668,-20.45769936,29223.77803,-7.01867238,33.5920154,10.19719852,-8.190982145,14686.60813,night
20191007235936592.jpg,59:36.6,10/7/2019 23:00,10/7/2019 23:00,2.524690755,4.033271243,1.231735267,3.357259115,5.214173418,2.463530816,32,34.0,1,65,13.0,0.6,16.03039749,74.07430596,1.429031693,-2.895288671,-1.73e-18,101730.6441,-16.597455,13.50779494,15.25833002,-10.34075758,56097.42979,-1.62832225,7.443029229,6.729386843,-9.80396818,30562.96424,8.727173209,35.70934761,2.488798418,-12.5634012,15143.84144,night
20191209054410438.jpg,44:10.4,12/9/2019 5:00,12/9/2019 5:00,15.82804663,9.499771533,6.262208237,10.9711269,11.30675697,10.31426143,169,163.0,2,81,1.0,1.9,-5.370303269,32.14179549,0.87593368,-0.679218536,0.0,101697.6509,-26.75876642,88.17277018,18.37035187,-7.742202825,53905.81702,-9.662019952,51.714042,11.6952411,-6.296020546,29245.17632,-1.732888727,28.14567079,8.099472079,-9.838451197,14323.65892,night
20190905220032242.jpg,00:32.2,9/5/2019 22:00,9/5/2019 22:00,8.739117959,6.153026741,4.733367091,3.51231373,5.49919946,2.682858917,33,65.0,2,28,135.0,0.6,24.94024594,91.06725078,0.310638158,2.072604196,-3.47e-18,100403.9108,-9.515122792,14.73971594,-2.015648553,-6.333552448,56785.1532,8.087540121,28.17984939,-9.144885399,-5.697290918,30517.39611,18.83501487,45.16182719,-0.899046407,2.993633863,14464.62271,night
20191113224240402.jpg,42:40.4,11/13/2019 22:00,11/13/2019 22:00,3.686606626,4.342185089,2.448026982,4.703581935,6.946061198,4.090888431,8,29.0,3,38,29.0,0.4,-0.628404951,55.42568611,-1.32947147,2.030859454,0.0,102455.9137,-25.1234575,9.157786063,35.88103676,-27.59687675,53632.31895,-17.42647328,63.92977544,23.75008188,-10.80122334,29289.51394,-7.13266413,30.35433228,9.812819706,0.69541409,14749.43217,night
20190719043506434.jpg,35:06.4,7/19/2019 4:00,7/19/2019 4:00,62.13979854,75.37076401,83.61483471,5.964574894,8.985597512,10.94777802,44,49.0,2,41,22.0,0.6,24.96195946,115.2355402,-1.363791258,0.02013859,1.33e-05,100298.2436,-3.122786558,16.38401113,1.073920741,5.367747726,57208.87868,10.21232143,72.46243891,2.840529945,2.351328874,30474.11154,17.88601423,94.71933615,2.660630841,2.337897695,14357.4144,night
20191021211648116.jpg,16:48.1,10/21/2019 21:00,10/21/2019 21:00,16.03734447,11.22175805,7.160823568,5.509077209,7.006629171,3.833121745,55,144.0,3,101,4.0,2.1,11.9622884,22.48591442,-0.929289415,-0.640516439,0.0,101590.8097,-17.44132977,33.86306711,12.47336919,1.102969907,55831.78674,-0.792878213,15.69638359,7.530165917,-4.178687045,30334.90137,7.796330248,45.71939151,6.239812015,4.556033873,14867.83925,night
20191209185532381.jpg,55:32.4,12/9/2019 18:00,12/9/2019 18:00,24.41659614,19.88815888,13.26613739,16.6091821,15.96755522,10.89878291,177,200.0,2,98,2.0,1.9,-3.443914963,37.84318033,0.463823673,2.689704108,0.0,101574.899,-23.08151826,45.36441225,24.07261729,-4.827018915,54099.02575,-9.855209244,57.10309347,12.56482362,-4.35178936,29309.11255,-0.341734305,33.35428984,6.449716096,-1.98029158,14367.7871,night
20191110005148639.jpg,51:48.6,11/10/2019 0:00,11/10/2019 0:00,20.31387864,14.08586878,9.670550612,4.397416329,4.876094112,2.065923394,152,99.0,1,95,,1.5,9.717971452,47.18690461,-0.365030237,-1.016524304,0.002385321,100677.6721,-21.73241547,102.140757,7.148041846,11.10159703,54243.3104,-5.178316679,99.81629457,7.696821476,11.26690702,29091.70549,3.342783649,100.673821,6.783467965,8.218781114,13904.80391,night
20191205200348028.jpg,03:48.0,12/5/2019 20:00,12/5/2019 20:00,8.934237558,5.54470245,3.843328631,12.07517361,10.09002881,6.276680652,12,32.0,3,72,3.0,0.5,-4.401274775,23.91229979,-0.224235369,1.533929398,0.0,104108.4679,-30.00005318,37.2502685,11.24517445,-11.70920101,54534.79,-14.43712309,5.638251726,7.318729965,-10.40801415,30213.78395,-11.96159973,28.13132197,4.737570421,-4.819428662,15758.42872,night
20200102203208305.jpg,32:08.3,1/2/2020 20:00,1/2/2020 20:00,15.58822398,11.08884307,7.742198351,14.98544379,13.90016457,8.288301143,62,99.0,8,89,3.0,1.3,-2.763700322,19.41202661,1.443502529,0.730688684,0.0,102877.2073,-26.29060713,90.33158743,21.57081198,-2.838907412,54977.01166,-7.640848364,11.84911606,10.00777467,-5.215213562,30196.01962,-2.054004991,26.85715157,4.338240923,-3.875136686,15238.48183,night
20191017205344335.jpg,53:44.3,10/17/2019 20:00,10/17/2019 20:00,35.80659783,31.1785096,25.75357711,8.822125169,9.90843099,8.292625747,70,67.0,1,52,,1.0,13.27549902,20.62295532,0.910915961,0.567685891,2.16e-06,102166.7961,-21.3349576,35.38326771,4.848304937,3.315446727,55554.95261,-4.308538219,89.93541847,2.931419416,0.7847195,30394.40012,3.951104985,78.16225525,-0.537428044,1.867405568,15153.73052,night
20200124042327167.jpg,23:27.2,1/24/2020 4:00,1/24/2020 4:00,10.53893048,6.565377845,4.203287158,8.027847704,8.623842593,5.64901319,103,101.0,6,26,45.0,0.9,-5.924438315,16.80054709,-0.041981751,-1.164692075,8.67e-19,103584.6772,-28.27268279,22.43437134,22.19059336,-2.212989114,54479.8474,-14.53958854,50.45790304,10.62860658,-4.05599046,30055.50841,-8.501634132,65.64592471,2.213636095,1.996903776,15462.95068,night
20200107234824233.jpg,48:24.2,1/7/2020 23:00,1/7/2020 23:00,4.85977949,4.312102141,2.940968605,11.42641602,11.18953511,7.676098331,17,17.0,4,19,51.0,0.3,-4.032096481,111.4850802,1.112702188,-2.511632151,1.73e-18,102520.3644,-26.61275073,16.96099617,11.85316497,-10.21996912,53910.87907,-15.31667543,40.95955442,7.121118681,-12.89788553,29384.67025,-7.020162158,30.58431666,-2.854304014,-12.27674666,14765.69022,night
20191006200534173.jpg,05:34.2,10/6/2019 20:00,10/6/2019 20:00,34.45332996,27.72147051,18.64115729,8.04451618,8.49368369,5.845747733,40,49.0,3,49,13.0,0.5,14.53462552,70.74470429,0.250911101,1.836432225,0.0,101959.6288,-13.79646656,45.80465185,15.03022888,-2.663056351,56124.03388,-2.312728198,83.37017385,3.353541012,-2.112358359,30482.07565,7.378705122,53.97212602,2.204951781,-1.533237244,15105.98555,night
20191109235056165.jpg,50:56.2,11/9/2019 23:00,11/9/2019 23:00,28.80715121,22.47479685,15.91128713,5.766213952,5.682484568,2.815740138,169,131.0,1,103,,1.8,9.266038334,55.50143403,-0.785956238,-0.736306827,0.000908464,100812.3813,-21.89078266,100.847938,10.28593563,9.015599044,54397.36571,-5.13577027,101.6075236,7.586809709,13.55508268,29242.07085,3.600425795,99.26564945,7.141645813,10.38565017,14038.56451,night
20191024020215654.jpg,02:15.7,10/24/2019 2:00,10/24/2019 2:00,12.73479335,7.030118514,3.294509549,4.491855348,6.326036844,3.700494912,91,137.0,2,123,,1.3,11.73855543,32.41744777,-1.233553029,-0.512444016,-1.73e-18,101581.993,-17.95125845,20.3509939,6.535711937,5.126023562,55932.01373,-0.668213437,35.67947829,5.051257369,12.07845629,30433.06707,8.125580135,88.56296528,5.408243193,8.607101765,14938.04794,night
20190928235324334.jpg,53:24.3,9/28/2019 23:00,9/28/2019 23:00,9.59570855,5.886221427,3.03095462,3.714542342,5.718581211,2.796114849,59,108.0,3,50,71.0,0.9,19.5505118,21.23468721,0.815404727,0.690037744,-1.73e-18,101291.9839,-13.76512936,29.96668602,2.2872265,-2.520170205,56857.82075,3.791716389,35.6702928,-2.090111486,-2.676934906,30944.80419,16.65406047,38.42518024,4.912262086,2.982881565,15116.95119,night
