filename,photo_datetime,match_hour,Time,R_R_M,G_R_M,B_R_M,R_L_M,G_L_M,B_L_M,PM2.5,PM10,SO2,NO2,O3,CO,T2m,BLH,U10,V10,TP,SP,T_500,RH_500,U_500,V_500,GP_500,T_700,RH_700,U_700,V_700,GP_700,T_850,RH_850,U_850,V_850,GP_850,label
20190602182538601.jpg,25:38.6,6/2/2019 18:00,6/2/2019 18:00,206.3730119,208.9793005,207.9513274,37.91967351,37.10281093,26.9440279,37,98.0,4,26,236.0,0.5,30.27668921,1385.862006,1.270408904,-1.199433655,2.38e-05,99341.56417,-14.31929106,49.84829941,19.53302367,-3.88546298,55523.98114,4.855918155,55.41940064,6.635293126,-0.34902882,29624.90497,19.50044666,37.89612129,3.691389429,1.333968375,13669.40771,day
20191230132357011.jpg,23:57.0,12/30/2019 13:00,12/30/2019 13:00,150.9964627,184.8021502,188.6616645,135.667419,124.497599,90.02055363,6,45.0,3,5,50.0,0.3,-5.336841112,1817.698428,4.279155583,-5.534091181,0.0,103748.5754,-30.08833768,4.340130325,44.82828926,0.473331122,52730.88789,-25.61084648,18.07483828,17.52164082,-14.71575574,28888.07538,-22.08578005,49.20282345,8.865032222,-14.41382836,15000.37165,day
20190723103420254.jpg,34:20.3,7/23/2019 10:00,7/23/2019 10:00,156.8634585,190.4067154,200.9093509,85.80166739,87.66218834,56.74230927,9,,1,10,107.0,0.5,30.7694833,1005.77778,1.049057403,-1.754773782,3.47e-18,99484.06356,-3.740052124,5.493059934,13.34141328,1.009531373,56866.22364,11.88767296,46.39517761,6.359423046,-7.540948125,29993.55397,20.73912058,56.31530456,2.250364081,-10.27797542,13752.82291,day
20200113104111700.jpg,41:11.7,1/13/2020 10:00,1/13/2020 10:00,142.3187922,187.1946621,198.0318269,148.4053168,137.8093093,101.4919084,12,34.0,5,13,62.0,0.4,-3.335280953,721.3336051,0.863189299,-2.867307518,0.0,102557.1247,-34.36944621,33.17808665,-6.868199429,-1.822858105,52532.23507,-19.93592665,34.53263069,5.526410578,-5.681496783,28767.37572,-12.36790346,38.20024991,-0.201420641,-5.890775046,14438.30093,day
20190710073129404.jpg,31:29.4,7/10/2019 7:00,7/10/2019 7:00,197.5470733,198.9866621,197.0736702,45.26807907,46.57489029,40.13297586,35,38.0,3,19,94.0,1.0,22.45598622,111.8946615,0.237787737,-0.738863778,0.001419045,100436.1762,-11.64473181,96.71491003,-3.41120509,-0.968549967,56135.37753,4.017629823,73.23935482,-1.82313101,-1.108836034,30035.34138,13.41525749,92.13261144,-4.134069056,0.015621873,14250.5336,day
20191106113923138.jpg,39:23.1,11/6/2019 11:00,11/6/2019 11:00,192.688435,194.6873047,190.1986364,61.3174654,54.45172164,45.3355312,43,85.0,4,65,2.0,0.8,10.14981936,502.9730263,-0.55936706,0.434671364,0.0,101643.5734,-20.49942676,39.09964727,10.27037374,-4.029875364,55137.86612,-4.170846298,40.29324333,5.966901428,-5.17316807,29967.89116,5.787710132,62.83798918,7.593071907,-1.695310041,14647.3952,day
20190711092346917.jpg,23:46.9,7/11/2019 9:00,7/11/2019 9:00,198.2053361,204.7598295,205.8495099,38.86364595,42.14617031,35.06249759,37,21.0,3,22,90.0,0.6,24.22416383,572.2004604,-0.019700161,0.187647893,4.59e-07,100561.7702,-11.30346488,75.11778975,2.752533,-2.545902886,56277.15475,4.222571855,58.69356987,-2.828325164,-3.659341382,30193.58367,14.2123077,67.54935505,-2.156136006,-0.84888588,14408.46524,day
20191115114436970.jpg,44:37.0,11/15/2019 11:00,11/15/2019 11:00,192.3649728,197.1396653,193.0954982,52.1663104,48.42813223,42.78850489,39,95.0,15,56,12.0,1.3,6.421558717,558.6977211,-1.362346656,0.77699315,0.0,101726.6289,-22.86392003,27.66930211,26.73569101,-9.530141292,54256.87243,-9.154996262,42.24383298,13.40886606,-0.506737506,29351.3852,-0.863619923,40.21733827,2.036048474,7.058606175,14395.20991,day
20190902055542667.jpg,55:42.7,9/2/2019 5:00,9/2/2019 5:00,204.8459919,206.2180568,199.5460612,16.29482542,15.36396846,17.7836251,16,43.0,3,72,2.0,0.4,17.43615835,27.90876615,-0.671792072,-1.299084695,0.0,101304.7655,-12.76114085,15.42295282,-2.948458582,-6.137958758,57051.22188,5.440767447,45.83061878,-4.781292849,-4.456735619,31034.34679,17.80146849,35.34112386,4.736437053,2.280935828,15107.26855,day
20190617095835072.jpg,58:35.1,6/17/2019 9:00,6/17/2019 9:00,193.8352497,194.190109,189.6299105,38.5818275,36.90348548,29.24273847,54,72.0,4,53,12.0,1.3,20.95673431,917.6467469,-0.705690459,1.221515555,0.0,100757.3643,-12.62425153,44.95546637,11.43213896,-2.940634751,56425.30321,7.175372106,55.38895352,6.454692731,-4.295967787,30342.6015,13.76071188,78.03187929,5.176082689,0.564349802,14371.39551,day
20190605162557761.jpg,25:57.8,6/5/2019 16:00,6/5/2019 16:00,188.5574725,193.3796724,191.3008451,35.83607735,35.04764721,26.84034348,16,31.0,1,25,141.0,0.5,30.20617266,1240.533838,-0.330963431,1.947922827,0.0,100442.9701,-12.25332856,79.85457705,6.756022092,0.086864028,56391.6701,5.625006053,58.33753736,0.532774035,2.043872504,30387.56555,17.81014788,17.78868559,-5.102472321,2.201447458,14464.4736,day
20190918165032246.jpg,50:32.2,9/18/2019 16:00,9/18/2019 16:00,160.551671,206.2013467,209.8749837,68.69542342,69.59669717,40.71080367,3,22.0,1,17,69.0,0.2,25.3725006,1259.058558,-0.067933442,2.421855555,0.0,102074.6211,-11.89070748,2.657944274,10.53524464,-15.2110994,57060.37035,2.842396241,16.54897809,4.431932543,-11.31964703,31128.16274,10.23409373,43.12878314,7.151543113,-1.500697252,15499.722,day
20190524063920085.jpg,39:20.1,5/24/2019 6:00,5/24/2019 6:00,200.4063911,201.9943926,198.2347029,32.0739083,32.72347909,25.9308425,75,149.0,3,137,,1.4,23.88807901,40.72756989,-1.020604288,0.165882984,1.73e-18,100116.7029,-11.55488406,5.251237746,6.537766571,10.15552669,56721.74023,9.722261195,12.39595162,4.241259385,6.479831279,30454.95729,24.24885009,12.45789441,3.734660965,8.574355415,14255.81767,day
20191212155459100.jpg,54:59.1,12/12/2019 15:00,12/12/2019 15:00,175.5755962,204.9550775,198.7501869,71.47509404,66.75052807,51.38661507,19,46.0,6,36,36.0,0.5,3.331029086,725.5390154,0.120501934,2.360517853,1.73e-18,102282.279,-25.04343653,17.5673975,19.43057124,-2.527034054,54263.37457,-9.374748707,27.63410628,15.42152745,-1.081164687,29549.74904,-2.824205561,26.35262302,8.77771907,2.327691027,14651.28047,day
20190825164434568.jpg,44:34.6,8/25/2019 16:00,8/25/2019 16:00,170.6954493,196.0966381,200.1615795,73.22244768,72.3272913,46.08262442,15,39.0,2,16,151.0,0.4,31.36841591,1522.335473,0.852533978,3.813887958,0.0,100709.1591,-6.90229618,7.769327288,10.46576129,-10.76605032,57188.40653,7.882979386,33.54176675,1.439762368,-0.119449789,30688.37314,15.96400044,71.73655577,1.826396409,5.820411476,14711.88999,day
20190704195804213.jpg,58:04.2,7/4/2019 19:00,7/4/2019 19:00,155.1754708,181.8179115,184.5743333,11.0614083,15.81449231,18.51224802,32,74.0,5,16,236.0,0.2,35.14112867,1031.667362,1.557958617,3.831026574,0.0,99426.58961,-8.583778053,81.89303575,10.43771715,-4.661611747,56627.37285,10.16920186,56.63775853,4.393345433,0.033278777,30166.87488,23.40386738,43.78338055,5.497447198,8.488548137,13930.46761,day
20191127134008835.jpg,40:08.8,11/27/2019 13:00,11/27/2019 13:00,137.8901307,185.8672219,196.0037043,151.8897383,142.5418421,99.63004798,3,11.0,1,9,59.0,0.2,4.775394391,1343.572603,-1.694448811,-1.629025608,0.0,103753.8645,-26.22819997,29.89393025,26.00516707,-5.535380464,54699.61838,-12.83183209,15.32334909,10.38404092,-10.40246412,30157.39088,-10.38616708,22.69086154,3.174290388,-6.110232865,15610.05671,day
20200203145922837.jpg,59:22.8,2/3/2020 14:00,2/3/2020 14:00,152.8173147,176.5194065,186.9414912,146.8234248,128.1501616,98.9903688,13,29.0,2,7,65.0,0.3,1.632385218,1160.969269,1.30579565,4.645994481,1.73e-18,102321.7955,-30.98372395,13.73777369,25.36612933,-9.867764799,53193.84853,-15.50786031,19.86828649,20.49616184,-7.202346788,28975.3929,-10.35133832,53.53788938,11.23486993,2.446973691,14442.70717,day
20190809194554444.jpg,45:54.4,8/9/2019 19:00,8/9/2019 19:00,132.0085998,129.441434,130.3999325,20.61092785,22.71718569,20.98317178,28,12.0,3,19,114.0,0.5,24.72651827,105.9903778,-1.504903645,-0.568091027,0.001287414,100002.722,-4.84994158,84.93942272,11.11287185,14.17261833,56941.5683,9.502160187,74.84843976,5.087183562,1.413544493,30293.64683,18.9369025,83.09340853,3.020174333,3.747255434,14162.34299,day
20190909185136648.jpg,51:36.6,9/9/2019 18:00,9/9/2019 18:00,124.3024052,130.1800203,128.8342864,28.95509078,30.93993297,30.02073749,87,23.0,1,24,193.0,1.6,24.31217546,176.465627,-0.672782185,-1.655422929,0.000470668,100757.1647,-6.958707257,95.65496354,6.236462923,2.089478574,57035.46763,6.216031038,67.42456503,6.012392754,5.816732764,30680.30004,16.85451283,74.19211318,-2.754861869,0.272255045,14755.23945,day
20190627055050339.jpg,50:50.3,6/27/2019 5:00,6/27/2019 5:00,208.4885073,206.5455609,199.1095878,19.18509537,22.43635103,21.59536073,36,56.0,2,24,70.0,0.6,23.68377341,197.0119636,-1.683404412,-0.017700314,-1.73e-18,99769.90094,-8.146926601,73.68541127,5.798630936,2.583040101,56394.25295,9.811792151,47.8079864,0.264630103,0.437805033,29942.58376,18.725014,57.96967198,6.549299819,3.466120512,13833.85309,day
20190809141105821.jpg,11:05.8,8/9/2019 14:00,8/9/2019 14:00,196.9607699,198.7803542,194.1423424,23.94045561,26.32559136,22.82757764,38,55.0,3,17,146.0,0.5,31.02429475,1006.087711,-0.202018833,1.849991612,0.000607945,100004.3146,-4.785774209,37.0819783,7.346638478,12.46459274,57016.83967,9.698940122,86.5644204,6.34734643,4.036243004,30353.1205,19.19036361,75.24416459,1.680182143,5.916025357,14220.88739,day
20191005103643220.jpg,36:43.2,10/5/2019 10:00,10/5/2019 10:00,140.4877598,187.2520297,200.8844715,128.3421411,124.3246347,81.24743984,2,2.0,3,10,50.0,0.2,17.14938042,1225.902402,0.122616082,-2.657447987,8.67e-19,102774.8379,-15.14479285,18.9674584,20.79471407,-11.24071791,56326.89699,-1.470780545,9.475292831,3.809588625,-7.057446442,30706.98429,1.159136976,28.90908174,-4.968505843,-5.277848257,15520.59726,day
20190719114113666.jpg,41:13.7,7/19/2019 11:00,7/19/2019 11:00,189.9778031,193.7783601,188.4397539,30.1420796,32.68703885,27.2783607,50,64.0,3,29,57.0,0.9,29.46857493,844.9472617,-0.824296606,1.322201572,2.95e-05,100247.9463,-1.9093584,11.38780827,4.272009542,6.745574592,57259.94086,10.12432529,79.24344249,2.225940376,1.083373514,30441.97093,18.22849635,90.36660793,2.400628356,3.700412555,14328.99303,day
20200108095708760.jpg,57:08.8,1/8/2020 9:00,1/8/2020 9:00,150.3510567,176.9126537,186.2864372,131.2936801,118.7096734,94.96764263,9,20.0,4,25,50.0,0.4,-6.296153418,108.7444305,1.02483932,-2.222217223,0.0,102797.8593,-29.40604022,51.90185913,20.45006714,-8.4307179,53967.38054,-13.18609873,16.5660926,9.275394563,-10.03635607,29524.70511,-7.482565017,34.52940226,0.966525454,-9.948375899,14889.17411,day
20190607123359375.jpg,33:59.4,6/7/2019 12:00,6/7/2019 12:00,195.1951992,202.0986581,204.9559619,80.24181617,80.84463976,57.25703547,56,62.0,1,13,174.0,0.6,27.02515937,1538.528572,0.477994064,1.285014368,0.0,100237.9097,-11.98288588,23.97260822,16.4637032,-4.455128039,56293.9088,8.342933623,35.35001894,11.59318349,-4.306798034,30137.64059,13.3791828,84.8156783,2.113956984,0.52968721,14170.30301,day
20190604092918002.jpg,29:18.0,6/4/2019 9:00,6/4/2019 9:00,201.597737,205.9856909,202.7252701,39.19085588,40.24938211,31.86563585,71,101.0,12,41,76.0,1.9,22.15338762,701.7811895,-2.764337663,-0.137826035,8.07e-06,100519.2861,-13.83787463,96.50932347,19.54058398,5.294734085,56093.72142,4.906197224,60.11217906,14.51451138,5.171114089,30144.6826,15.41453985,46.10984118,3.991718751,6.26146024,14257.82726,day
20190801081953822.jpg,19:53.8,8/1/2019 8:00,8/1/2019 8:00,195.936225,202.7711908,205.6314375,46.56897606,45.24919223,34.34347813,28,59.0,1,36,77.0,0.7,26.16819578,201.1799045,-0.115356713,-0.763738042,3.47e-18,100502.305,-9.52501998,34.4397646,13.62429225,6.106904589,57095.29866,8.724450306,53.95279406,6.713945109,-0.785869797,30790.56919,22.03626109,39.89979864,-0.482268085,-0.140395092,14640.57909,day
20190621041523498.jpg,15:23.5,6/21/2019 4:00,6/21/2019 4:00,162.8427409,171.1575069,172.9013129,18.45761116,22.76636767,23.85057569,64,144.0,3,46,76.0,1.1,24.57598519,164.667443,-1.361977586,-0.825916114,0.0,100382.0008,-8.502471715,15.10359255,3.655860321,-6.972224274,56886.7385,8.237351043,55.94802632,-1.851288592,-3.358521148,30540.35733,19.34514351,77.68674949,-0.613951604,1.124198714,14443.8282,day
20190916160834568.jpg,08:34.6,9/16/2019 16:00,9/16/2019 16:00,169.7285566,197.2053621,200.1344739,74.89512382,71.82421152,44.03972017,24,58.0,6,19,116.0,0.7,26.70845287,1352.866548,-0.588935693,1.978625436,0.0,101341.6465,-14.18551928,5.351291379,17.8113194,-4.497882893,56420.63147,0.796242505,42.29592605,7.58187367,-4.629445795,30654.9227,12.41002927,47.27544676,3.242730025,3.829344015,14999.38523,day
20200114075933190.jpg,59:33.2,1/14/2020 7:00,1/14/2020 7:00,185.7290123,216.0260242,208.1169705,66.48561379,67.74558738,58.04945023,6,22.0,1,38,33.0,0.3,-10.95811798,82.87968233,0.542042056,-2.138157126,0.0,102822.0341,-29.12164124,41.33685188,8.91565982,-4.042338927,53330.22877,-16.50787765,19.21638279,3.364822728,-7.415678282,29078.00414,-12.6545532,37.56572929,1.360144565,-3.665638054,14655.20526,day
20190606191907736.jpg,19:07.7,6/6/2019 19:00,6/6/2019 19:00,147.1082598,194.3224362,202.5374409,13.94453426,24.88855553,28.01416799,16,,3,18,141.0,0.5,22.87662332,666.2034075,0.338118564,2.223168009,0.0,100507.2724,-10.7450544,28.10944173,5.405097527,-8.092613112,56196.9603,4.353880992,82.74989261,0.459258496,-1.451161581,30016.75253,12.30143841,79.32412097,3.778981581,5.496032187,14267.83362,day
20191016115519603.jpg,55:19.6,10/16/2019 11:00,10/16/2019 11:00,190.2140306,197.7891252,198.837365,70.57529598,68.13124397,53.41328426,17,47.0,2,42,16.0,0.5,13.84042335,482.9625936,-0.180394924,-0.365940993,-3.47e-18,102520.2605,-19.16773197,96.93264295,2.299837261,1.940263828,56151.71808,-3.042993484,89.30590977,2.690238067,2.499994888,30775.8442,5.530147958,31.4034479,1.06203103,1.508663975,15467.05556,day
20190720180727209.jpg,07:27.2,7/20/2019 18:00,7/20/2019 18:00,197.2715362,202.3155177,201.9217147,33.28485002,36.47808039,32.7769055,65,80.0,1,47,53.0,0.9,27.04779924,519.965137,-0.072113852,1.696276428,-1.73e-18,99817.45904,-5.626865766,41.00504736,4.551196011,-6.630508305,56957.67875,10.73498799,56.94282929,0.937461944,-6.520853311,30302.55009,22.27025633,58.64296783,3.342929136,-2.743962904,14067.99094,day
20191128140107661.jpg,01:07.7,11/28/2019 14:00,11/28/2019 14:00,175.859627,186.6214802,186.1911519,125.1701624,103.5005781,75.93945614,41,67.0,18,61,15.0,1.3,1.857597822,869.9432208,0.233140089,2.268822357,1.73e-18,103329.2665,-26.4843564,7.639862101,21.92954689,-12.32124937,54697.51642,-11.03288438,52.29869212,11.89416524,-5.845133957,30094.82072,-5.74091253,43.09443604,6.827878415,-2.525401312,15306.058,day
20200105142857645.jpg,28:57.6,1/5/2020 14:00,1/5/2020 14:00,192.5244677,196.3377013,193.7591797,68.87403248,63.98969063,59.80717351,59,76.0,12,60,13.0,1.2,1.272498933,487.4212601,-1.064005733,-0.310997181,0.0,102777.4956,-21.16073096,93.5149411,0.941292007,12.74043142,55068.5499,-6.10273347,35.7589602,3.007153088,11.21676045,29971.43982,-3.985029331,36.64414504,1.481826897,8.513025409,15009.87426,day
20191203094332039.jpg,43:32.0,12/3/2019 9:00,12/3/2019 9:00,144.6717014,184.6938241,195.9256227,143.010797,130.2097192,94.43797864,1,51.0,1,32,40.0,0.3,-2.186239225,55.30167939,1.790886533,-0.716692959,0.0,102398.7142,-28.86400283,43.02854116,19.31339916,-8.459966458,53794.23768,-14.2495311,57.52100992,14.32910348,-12.89734595,29443.10154,-6.089966246,39.24679363,10.14656692,-9.087379607,14788.06714,day
20190924135203078.jpg,52:03.1,9/24/2019 13:00,9/24/2019 13:00,134.6028736,185.4607585,200.8972204,129.6933292,129.1155527,84.34794018,2,17.0,3,12,83.0,0.2,31.83896037,1059.347009,-1.072793743,-0.065847761,0.0,101745.0789,-16.56712105,25.59848518,-5.952195646,-3.930307378,57013.37249,2.547370597,32.37269843,-1.943382547,-5.959041566,31309.51055,16.39309527,28.75185685,-0.078380212,-2.084097603,15524.69349,day
20190712121656853.jpg,16:56.9,7/12/2019 12:00,7/12/2019 12:00,153.1731198,184.258428,195.6923436,94.85634464,97.4890631,63.78596463,28,14.0,3,15,176.0,0.5,29.79241027,847.5274888,0.146722838,1.361082761,0.0,100000.4871,-9.055808963,23.63633592,-0.304146677,-6.455443207,56461.72648,7.092891742,54.7913926,-1.615350094,-7.664429822,30216.44508,20.39110441,39.16807606,0.507256849,-2.967374775,14179.20959,day
20190808195521289.jpg,55:21.3,8/8/2019 19:00,8/8/2019 19:00,104.5194553,122.7986901,126.2298864,12.04019218,18.15084033,17.43086781,28,51.0,1,15,168.0,0.7,29.50249272,63.34077635,-1.036384054,0.276756061,-1.73e-18,100183.3136,-2.285906013,22.95297043,6.759557086,-0.696299814,57354.142,10.09020084,63.13811376,3.582303251,-2.295197244,30573.40485,20.29958014,65.99893976,1.888541869,2.294564753,14408.39696,day
20190610120537213.jpg,05:37.2,6/10/2019 12:00,6/10/2019 12:00,158.3105228,194.1489035,206.6227437,103.738013,104.898279,64.27783685,14,,2,10,127.0,0.3,32.59919509,2489.01102,-0.974392765,-1.182108616,0.0,100312.1647,-12.05124072,11.20342141,10.36664695,-23.19215594,56075.31419,3.496898431,38.29457319,0.233597117,-9.523807887,30128.9109,15.94931271,42.02540712,-0.353301732,-2.910789313,14348.45831,day
20200130113342422.jpg,33:42.4,1/30/2020 11:00,1/30/2020 11:00,149.5862956,174.9938808,186.7944173,153.9857621,137.027348,107.9830042,39,31.0,15,31,49.0,0.9,2.012769838,498.0048439,0.192038941,1.671403782,0.0,102505.5254,-31.26034447,67.64073866,5.037360063,-2.516440546,53620.20542,-14.97852245,63.09081429,2.830629472,-5.825370334,29445.45032,-6.397306092,60.00025639,5.259243395,-3.403501762,14771.0579,day
20190621135341802.jpg,53:41.8,6/21/2019 13:00,6/21/2019 13:00,207.8825762,214.6670784,215.3175884,61.24580741,64.03760188,47.73312657,63,60.0,7,21,151.0,0.9,31.65110729,1650.608012,-2.366809515,2.919582503,2.7e-06,100558.2745,-8.457036925,6.96335522,3.514903618,-10.55369616,56904.99935,9.002248,56.70825558,5.157300427,-6.276228079,30602.68479,15.379975,94.43798532,-3.21005608,4.313924182,14584.12411,day
20200112132250256.jpg,22:50.3,1/12/2020 13:00,1/12/2020 13:00,154.8647437,183.5531359,189.8037742,142.3459611,126.9624066,94.71495105,20,22.0,14,23,51.0,0.5,0.993595189,1355.484837,0.007883592,-1.40337863,0.0,102180.3611,-35.02403325,65.5114581,13.66415701,-4.414508368,52448.10739,-19.28638323,79.53489571,8.494017611,-5.493648928,28686.45964,-12.53558513,74.57135578,6.087942374,-6.560859291,14320.70256,day
20191228141317975.jpg,13:18.0,12/28/2019 14:00,12/28/2019 14:00,178.7844895,186.6119768,185.3942515,111.807399,94.45269579,74.66447724,99,147.0,27,81,15.0,2.2,3.421795005,578.3315859,-1.329153006,0.128697791,0.0,101628.5814,-28.32761944,59.90909286,25.545086,1.416339725,53598.30732,-10.71400988,35.92991539,16.18954186,0.223747294,29128.64681,-1.663503542,31.60085295,7.882504952,4.755831007,14228.71228,day
20190715074506971.jpg,45:07.0,7/15/2019 7:00,7/15/2019 7:00,205.0386345,206.7460389,203.0997125,30.58288122,32.63385537,28.14284758,64,56.0,3,45,38.0,0.9,25.65872899,125.1402637,-0.465586186,-0.321102449,0.0,100228.7108,-6.641437174,7.611063345,-2.529405119,-9.944525391,56726.90898,7.521481997,68.88495582,0.35469509,-5.287660033,30339.74797,19.13073526,66.63879793,3.649611899,1.612125556,14273.30645,day
20190809093709658.jpg,37:09.7,8/9/2019 9:00,8/9/2019 9:00,194.5628424,200.2495388,201.7268356,35.85767265,38.46277971,33.4667806,53,53.0,1,27,78.0,0.8,27.34552928,474.4368135,-1.357012957,1.665387753,2.34e-05,100176.3235,-3.746262815,33.04474315,7.690189667,7.900770176,57124.6357,9.913900812,64.86691261,5.242565635,5.414386556,30394.93793,18.23533925,77.94688092,1.154163932,8.281088723,14293.37092,day
20191030094257296.jpg,42:57.3,10/30/2019 9:00,10/30/2019 9:00,172.0859875,193.1867742,202.4163821,119.590452,107.2430947,75.15996455,51,105.0,2,54,7.0,0.8,6.505850555,81.01535545,0.221112061,-0.596612506,0.0,101528.6303,-21.61610889,34.7467338,10.58466009,-2.226982734,55640.05579,-0.342826627,13.45865937,12.16378638,-0.411862912,30290.54675,9.452043043,23.77217444,7.970328799,-2.544968189,14824.87801,day
20200109111900051.jpg,19:00.1,1/9/2020 11:00,1/9/2020 11:00,173.7628261,191.1965603,194.4064736,150.2729733,132.4572844,104.0867941,33,52.0,13,41,28.0,0.9,-2.59310622,233.822995,-0.248599771,-0.80392776,0.0,102642.6326,-25.98533686,47.39167032,24.03501601,-4.882938654,54245.79809,-10.20826554,32.38430847,10.49396907,-0.883182001,29614.25088,-6.036781679,37.5018672,4.94496224,1.505426392,14834.58651,day
20190920183322389.jpg,33:22.4,9/20/2019 18:00,9/20/2019 18:00,137.6711854,160.2170495,168.5615017,24.33304519,24.96221487,24.39878774,34,73.0,2,38,132.0,0.6,22.08862568,74.32766501,-1.622468034,1.103815025,0.0,101325.9622,-15.46358867,85.39757832,-6.114102952,-2.402367758,56552.71774,2.131729865,54.79122275,-2.809232169,-2.494132408,30880.13438,15.97379356,35.00761457,-2.352237306,-6.070293904,15107.54444,day
20190524134527236.jpg,45:27.2,5/24/2019 13:00,5/24/2019 13:00,184.8726997,191.7433811,193.8347029,65.87294862,63.00254389,42.94455958,48,101.0,16,34,214.0,0.7,34.71615756,1582.522258,1.277277285,4.222979142,0.0,99979.98325,-13.21910139,39.94322264,7.134637105,13.86985947,56533.45471,9.281269648,9.766124962,3.071451772,11.86899792,30289.27798,20.31451913,15.25013374,5.889788658,11.32811665,14194.50885,day
20190811054512555.jpg,45:12.6,8/11/2019 5:00,8/11/2019 5:00,160.3166202,185.8460124,190.1824779,29.34828559,39.75138708,37.44037724,17,22.0,3,29,,0.6,22.77962535,163.7866441,-0.19736147,-1.987605026,5.01e-05,99992.0707,-6.074740521,44.98161211,1.841962184,-0.286920819,56532.59046,8.483002821,69.67953302,-1.296666316,-0.658216763,29983.52524,16.31863979,90.88121347,-2.646890309,-1.351485205,13981.87027,day
20191001064036736.jpg,40:36.7,10/1/2019 6:00,10/1/2019 6:00,204.1142759,205.7640022,198.3112642,36.43048563,38.54776536,36.20251796,67,98.0,4,47,17.0,1.3,18.45262787,31.24373804,-0.944717671,0.227793861,0.0,101176.5138,-12.41904013,13.49616325,6.03416742,2.757268897,56814.70277,4.818174591,38.3237181,4.222321328,3.651687738,30748.49665,15.43511187,62.17576811,6.112211466,8.433257665,14934.40658,day
20191023162357342.jpg,23:57.3,10/23/2019 16:00,10/23/2019 16:00,184.8070451,195.340276,196.8073351,49.14616006,46.53189923,39.80698302,86,136.0,6,53,107.0,0.9,21.46627304,904.7076778,-0.450916749,1.541471807,-1.73e-18,101306.3291,-19.07572171,39.92923692,4.829347261,-0.137266667,55830.05469,-0.074746714,37.47737008,1.843898241,3.839719325,30363.25728,10.90327213,55.624638,3.513048178,6.420662383,14796.59125,day
20190625124526052.jpg,45:26.1,6/25/2019 12:00,6/25/2019 12:00,196.6937928,204.4017783,208.4449038,70.28053385,71.70438127,52.88518639,54,109.0,7,33,224.0,0.9,34.5067532,2197.838728,-0.435905996,3.75386874,0.0,100341.3899,-9.402518749,42.38144151,4.062932704,9.538984773,56965.72134,7.656583001,45.65026371,4.944304856,5.371573651,30562.10834,18.99815363,58.25885453,1.878208644,6.815893274,14550.04989,day
20191012062754247.jpg,27:54.2,10/12/2019 6:00,10/12/2019 6:00,191.6369888,206.9021346,201.0311734,39.20155225,42.2485659,38.00782094,13,52.0,3,65,,0.6,15.6804594,82.01772525,-0.748455725,-0.677426149,1.06e-05,102026.5772,-16.73173058,35.45128145,18.09602213,0.551708435,56087.27637,-0.121541444,49.13511828,6.662609706,-0.316530538,30607.3804,5.989338193,99.90016672,2.458711457,4.3124514,15126.06777,day
20190811175542461.jpg,55:42.5,8/11/2019 17:00,8/11/2019 17:00,190.5918807,198.3977057,198.7394567,32.90904104,35.97578004,30.351797,10,16.0,1,17,34.0,0.6,25.68425122,830.2174352,-1.393409581,-2.485393515,0.0001994,99728.72529,-3.199912801,95.51816257,0.806707876,1.370472624,56565.00144,8.62097798,72.09550708,-8.028987162,-8.165397738,29855.88745,16.96111441,73.83900787,-8.275065144,-6.97165089,13830.97665,day
20191219084140179.jpg,41:40.2,12/19/2019 8:00,12/19/2019 8:00,170.1302475,208.9817919,212.1400819,107.8499403,100.3810469,76.20046417,8,25.0,2,11,56.0,0.2,-4.847012987,340.0998459,1.49470731,-3.055586651,0.0,102861.3329,-32.17315508,59.31488246,19.54743136,-5.910938646,53142.89217,-18.71475212,50.79004696,12.07394774,-6.387878036,29143.7995,-11.49073808,36.79574763,6.684829884,-8.968564249,14772.32957,day
20190528184229260.jpg,42:29.3,5/28/2019 18:00,5/28/2019 18:00,189.2299057,211.20467,202.9606066,30.75296103,31.31175733,20.59847367,12,31.0,2,21,138.0,0.2,29.95907722,739.3007769,1.907161956,3.853458406,0.0,100408.2398,-13.45597023,9.214431137,6.025812499,-23.0155526,56186.20992,4.246762688,33.55657124,7.808341421,-11.1075077,30426.2328,19.04003494,16.76644792,7.626025488,-0.242856015,14521.68472,day
20190620095938358.jpg,59:38.4,6/20/2019 9:00,6/20/2019 9:00,204.3742194,210.3936523,212.1543975,57.63974549,59.89266553,45.62682834,67,66.0,1,31,113.0,0.8,25.45398496,470.6231208,0.096081117,0.577766097,0.0,100204.806,-9.306136286,52.78722073,7.152563747,-7.293710234,56617.59578,7.584639341,63.71213948,0.398084669,-5.959543498,30362.72313,19.16548834,73.17273021,1.670852011,-1.409512512,14273.37114,day
20191106100804450.jpg,08:04.4,11/6/2019 10:00,11/6/2019 10:00,194.3953613,197.3649601,193.9656817,56.35861123,51.0580259,43.86498481,30,85.0,4,64,1.0,0.8,10.50168141,389.5811838,-0.556650726,-0.078217915,0.0,101680.7531,-20.35014755,39.92482289,10.74216394,-3.577493357,55144.27675,-4.054221911,32.08457727,6.422917488,-4.896255448,29967.89116,5.515975309,65.08944745,7.630356239,-0.886505848,14646.4794,day
